ID_FORNECEDOR;Referencia;Aplicacao;Unidade;Preco_cmp;Qtd_Emb;Qtd_Estoque;Ativo;Cod_Barra;MaxDesc;Preco_vda
4;CT AVX10X730;COR.V DIR.HID.CORC/BEL.MT.FORD/CHT 69>86;PC;0;1;47;S;7898447714382;5;0
4;CT AVX10X750;COR.V UNO 1.4 94>C/DH/LOG/POIN AP.TS.C/DH;PC;0;1;20;S;7898447714412;5;0
4;CT AVX10X825;COR.V AR COND/B.DAGUA FIESTA 1.3 93>;PC;0;1;5;S;7898447714498;5;0
4;CT AVX10X930;COR.V MONZA 86>96 KAD/IPANEMA 1.8/2.0;PC;0;1;42;S;7898447714610;5;0
4;CT AVX10X975;COR.V MITS.PAJERO 2.8 DIESEL 97>;PC;0;1;26;S;7898447714672;5;0
4;CT AVX10X983;COR.V PICK A/C10/14/20 4C. 76> 6C. 85>;PC;0;1;0;S;7898447714696;5;0
4;CT AVX10X1000;COR.V OMEGA/SUPREMAT2.0 UNO 92>94;PC;0;1;29;S;7898447714726;5;0
4;CT AVX10X1050;COR.V NEON 2.0 16V DOHC/SOHC 94>;PC;0;1;50;S;7898447714795;5;0
4;CT AVX10X1113;COR.V PEUG.504 MOTOR 2.3 DIESEL TDS;PC;0;1;14;S;7898447714870;5;0
4;CT AVX10X1133;COR.V CLIO 1.6 97>99/EXPRESS 1.6 97>;PC;0;1;24;S;7898447714894;5;0
4;CT AVX10X1140;COR.V TWINGO 1.2 93>96;PC;0;1;18;S;7898447714900;5;0
4;CT AVX10X1400;COR.V ONIBUS B12 94>;PC;0;1;4;S;7898447715129;5;0
4;CT AVX13X685;COR.V M.BENZ CAM. MB180 MOTOR OM616 TDS.;PC;0;1;6;S;7898447715204;5;0
4;CT AVX13X890;COR.V BESTA 2.2 93> 2.7 97>;PC;0;1;22;S;7898447715327;5;0
4;CT AVX13X1025;COR.V CARGO/MB L/LS/LK 1218 A 1721 OM366 LA.;PC;0;1;22;S;7898447715464;5;0
4;CT AVX13X1165;COR.V TOPIC 2.7 DIESEL;PC;0;1;18;S;7898447715570;5;0
4;CT AVX13X1184;COR.V HILUX 3.0 TURBO DIESEL 97>;PC;0;1;8;S;7898447715594;5;0
4;CT AVX13X1338;COR.V CAMINHOES 1618 MOTOR 366 TURBINADO.;PC;0;1;5;S;7898447715693;5;0
4;CT AVX13X1410;COR.V TRATORES 4610/5610/6610 GENESIS TDS>;PC;0;1;11;S;7898447715730;5;0
4;CT 4PK940;COR.POLY V ELANTRA 1.8 / MY5 / ECLIPSE / PASSEO DH/AR;PC;0;1;15;S;7898447713880;5;0
4;CT 5PK870 ELAS;COR.POLY V ELASTICA AGILE 1.4 VHC 09>;PC;0;1;14;S;7898447719301;5;0
4;CT 5PK1795;COR.POLY V PALIO/SIEN/WEEK.C/AR E DH 03>;PC;0;1;19;S;7898447713835;5;0
4;CT 6PK1699UN;COR.POLY V POLO/FOX 03> C/DH E ACD;PC;0;1;32;S;7898447713828;5;0
4;CT 5PK940;COR.POLY V PAL/SIEN/ESTR.02>/CORSA 02>;PC;0;1;70;S;7898447713767;5;0
4;CT 5PK1212;COR.POLY V STILO/CORSA/MERIVA 02>;PC;0;1;27;S;7898447713781;5;0
4;CT 5PK1746;COR.POLY V CORSA/MER.02> SCENIC 01> DOBLO;PC;0;1;77;S;7898447713804;5;0
4;CT 5PK1813;COR.POLY V CORSA/MERIVA/DOBLO 02> C/DH/AR;PC;0;1;146;S;7898447713811;5;0
4;CT 6DPK1195;COR.POLY V A3/IBIZA/BORA/GOLF 98>;PC;0;1;37;S;7898447712869;5;0
4;CT 6PK754;COR.POLY V POLO/FOX TDS 02>;PC;0;1;14;S;7898447713750;5;0
4;CT 6PK870;COR.POLY V GOL/PARATI/SAVERO 02>;PC;0;1;248;S;7898447713675;5;0
4;CT 6PK1670;COR.MULT V ESCORT ZET.97>DH ZAFIRA 01/02 DE;PC;0;1;44;S;7898447713743;5;0
4;CT 6PK2234;COR.POLY V OPALA/PARATI/SAV.2002.C/AR/DH;PC;0;1;53;S;7898447713736;5;0
4;CT 452HNBR;COR.DENT.GOL/PARATI 16V TURBO TODOS;PC;0;1;5;S;7898447710599;5;0
4;CT 957HNBR;COR.DENT.GOL POWER 1.0 16V 02 GRANDE/PEQUENA;PC;0;1;0;S;7898447718465;5;0
4;CT 453HNBR;COR.DENT.GOLF/POLO/FOX TODOS / GOL AT POWER 1.0 8V 02>;PC;0;1;158;S;7898447710575;5;0
4;CT 462HNBR;COR.DENT.PALIO/SIENA/WEEK. 00> FIRE TDS.;PC;0;1;31;S;7898447711787;5;0
4;CT 686;COR.DENT.CORSA TDS/EXCETO GSI CVA 94>;PC;0;1;123;S;7898447710155;5;0
4;CT 1061HNBR;COR.DENT.CITROEN BERLINGO BOX 1.8 96>;PC;0;1;0;S;7898447710056;5;0
4;CT 1038;COR.DENT.DUCATO 2.5 94> N.DAILY 2.5 96>;PC;0;1;0;S;7898447711039;5;0
4;CT 1049HNBR;COR.DENT.UNO 1.0/DOBLO 1.3 16V FIRE 02> TDS.;PC;0;1;262;S;7898447710568;5;0
4;CT AVX10X700;COR.V DIR.HID.DUCATO 2.8 DIES.TURBO 98>;PC;0;1;17;S;7898447714351;5;0
4;CT AVX10X725;COR.V DIR.HID.BMW 316I/318IS 1.8 16V 91>;PC;0;1;5;S;7898447714375;5;0
4;CT AVX11X528;COR.V BA A3/4/6/TDS-PAS/VARIAN 1.8 20V 96>;PC;0;1;13;S;7898447716027;5;0
